employee_id,first_name,last_name,gender,email,phone_number,department,designation,salary,city,state,country,joining_date,employment_status,manager_id,experience_years,performance_rating,bonus_percentage,created_date
10797,charles,NATT,Unknown,  charles@company.com  ,+1-171-8754,Finance,Director,1559939,,Haryana,india,,active,,8.0,5.0,5.03,02/05/2025
9152,pranit,AMBLE,MALE,pranit.amble@company.com,,finance,Senior Manager,2517606,RANCHI,haryana,,2013-08-23,,9611,3.9,5,22.66,
9130,KABIR,CHAND,female,,+91 8125600147,,VP123,1765879,Bongaigaon,uttar pradesh,Bharat,01-01-1900,Active,-1,19.0,5.0,2.67,10/10/2024
4061,  Triya  ,MANGAL,,triya.mangal@company.com,123456,  IT,,999999999,,,IND,2000-01-13,,,18.4,5,6.12,2025-05-01
6555,Parth!@#,Mukherjee!@#,male,parth.mukherjee@company.com,+918473151772,Product,,,Kumbakonam,Chhattisgarh,  india  ,2027-04-29,On Leave,1290,21.2,5,14.48,
7335,  Yashawini  ,Panchal,male,yashawini_panchal@company,XXXXXXXXXX,LEGAL,,999999999,,,India ,2018-10-06,,,21.2,3,6.99,2099-01-01
8205,megha,Morar,MALE,Megha@,XXXXXXXXXX,  HR,,0,,Nagaland,INDIA,2004-07-29,On Leave,-1,23.8,5,105,
7554,tanish,Pandit!@#,Unknown,not-an-email,123456,,Associate,0,Hindupur,,India,2022/05/10,On Leave,9367,9.4,5,19.54,16/04/2025
8160,Chaitanya!@#,lata,Female,  chaitanya@company.com  ,9820261686,,,999999999,BHUSAWAL,Nagaland,INDIA,01-01-1900,ACTIVE,,16.1,NULL,7.23,2024-03-29
7030,  Dominic  ,Singh,MALE,not-an-email,9832732786,data,,,,telangana,,2027-05-23,Active,,5.8,2,105,
3040,Bimala!@#,Amble,,Bimala@,,PRODUCT,Lead,,ALLAHABAD,Chhattisgarh,Bharat,2027-02-06,Active,-1,24.3,3,15.67,2099-01-01
5477,Nathaniel,Bhatti!@#,male,DUPLICATE@company.com,+918934646837,  Product,LEAD,-30694,,Jharkhand,india,2022/05/10,,-1,24.9,5,6.62,2025-05-30
6439,reva,  Tella  ,Female,DUPLICATE@company.com,+91 9939114318,marketing,Senior Manager123,0,KOLKATA,Tripura,INDIA,2027-05-18,Active,NULL,17.6,4,22.33,2099-01-01
1784,Ansh,KOSHY,male,ansh_koshy@company,+917306031026,,Lead,999999999,SRI GANGANAGAR,Maharashtra,,31-13-2023,ACTIVE,NULL,14.4,1,1.99,06/01/2023
6849,maanav,  Sampath  ,Unknown,maanav_sampath@company,123456,  Finance,,1954970,AJMER,Arunachal Pradesh,India ,2022/05/10,active,NULL,0.7,4,11.28,
5688,BAHADURJIT,Bajwa!@#,male,DUPLICATE@company.com,XXXXXXXXXX,Engineering,Senior Manager,,Tenali,,India,2026-11-18,active,NULL,2.3,3,17.79,22/08/2025
4132,Oeshi!@#,RAVEL,OTHER,DUPLICATE@company.com,XXXXXXXXXX,  Product,Director123,999999999,KUMBAKONAM,jharkhand,India ,31-13-2023,On Leave,-1,15.8,3,1.2,2022-11-18
1600,  Kashish  ,Bansal!@#,male,kashish.bansal@company.com,+919060512832,hr,VP,352735,,mizoram,INDIA,2000-12-09,ACTIVE,-1,2.8,4,105,14/09/2023
5151,Tamanna,mukhopadhyay,female,tamanna_mukhopadhyay@company,123456,,,,,maharashtra,india,31-13-2023,Inactive,,12.9,5,19.53,27/06/2022
8757,Raksha!@#,Malhotra,,  raksha@company.com  ,+1-171-1055,Operations,Analyst,1183220,,,,2022/05/10,Terminated,1050,14.3,3,0.17,2021-09-14
9898,  Pavani  ,nanda,F,pavani_nanda@company,XXXXXXXXXX,operations,,1773112,SATNA,,india,2008-06-29,Terminated,,,NULL,3.96,29/05/2024
7525,Lekha!@#,PADMANABHAN,MALE,not-an-email,XXXXXXXXXX,,ANALYST,1565583,,uttarakhand,india,01-01-1900,Active,99999999,14.8,2,9.12,2099-01-01
9445,Wyatt!@#,,,wyatt.varghese@company.co.in,+1-465-9240,  Data,ASSOCIATE,0,,,,01-01-1900,,99999999,6.0,5,7.6,
6081,sathvik,Wali,OTHER,sathvik_wali@company,123456,IT,,2680320,Kadapa,telangana,india,31-13-2023,Inactive,5165,20.9,7,19.45,
6171,abdul,  Rout  ,Female,abdul.rout@company.com,9825545993,  Data,Senior Manager,2300700,BELLARY,,india,31-13-2023,Active,,9.6,5.0,15.75,19/07/2021
1687,  Hemal  ,SHERE,female,DUPLICATE@company.com,XXXXXXXXXX,,Intern123,999999999,North Dumdum,,IN,2005-10-12,Inactive,NULL,19.2,2,11.41,2024-10-20
4269,Yadavi!@#,dara,M,yadavi.dara@company.co.in,XXXXXXXXXX,Engineering,Associate,0,,,Bharat,31-13-2023,Active,99999999,4.8,2,19.89,2022-12-15
1718,gagan,karnik,,gagan.karnik@company.co.in,+918209296001,,Manager123,1920917,SRI GANGANAGAR,punjab,,31-13-2023,Terminated,1411,6.1,2,17.37,2026-04-30
4303,  Bakhshi  ,venkatesh,female,bakhshi_venkatesh@company,XXXXXXXXXX,it,Consultant,676679,,Nagaland,india,2026-10-26,Inactive,NULL,23.2,7,22.26,2021-10-29
5808,Lajita!@#,  Behl  ,M,  lajita@company.com  ,XXXXXXXXXX,,Senior Manager,999999999,,Maharashtra,India,2022/05/10,Inactive,6634,6.2,5,8.53,2099-01-01
1606,OSCAR,issac,,  oscar@company.com  ,+1-488-3404,product,SENIOR ANALYST,999999999,RATLAM,,IND,,,99999999,15.7,2,-5,2026-02-02
8499,DIPTA,RAU,F,DUPLICATE@company.com,123456,Sales,VP123,-3915,Katni,Gujarat,IN,2027-02-24,Active,-1,9.4,5.0,21.09,2099-01-01
2034,Kai,  Mitra  ,F,kai.mitra@company.com,XXXXXXXXXX,it,ASSOCIATE,-32141,Mumbai,Nagaland,India,01-01-1900,Inactive,3959,17.3,,27.78,2099-01-01
3210,  Laksh  ,Kapadia!@#,Unknown,  laksh@company.com  ,+91 6130280770,,Lead,1983140,,gujarat,INDIA,2022/05/10,,-1,20.6,4,14.01,02/11/2024
3987,  Nisha  ,Hegde!@#,female,  nisha@company.com  ,XXXXXXXXXX,sales,,999999999,Bulandshahr,West Bengal,Bharat,2000-02-08,Terminated,99999999,13.8,3,16.92,19/06/2023
8841,GIRIK,RAMACHANDRAN,Female,,XXXXXXXXXX,  Legal,Analyst123,-23045,Sasaram,,  india  ,2026-06-21,Terminated,NULL,11.4,7,10.04,
8245,Hredhaan!@#,oak,F,DUPLICATE@company.com,+1-476-4058,marketing,ASSOCIATE,-39471,,Assam,,2026-09-07,INACTIVE,,7.1,4,22.7,
10935,Peter!@#,  Master  ,M,peter_master@company,XXXXXXXXXX,  Data,,,AGRA,Telangana,,01-01-1900,ACTIVE,,6.4,1,17.38,2099-01-01
10971,Kritika,  Dhillon  ,Unknown,  kritika@company.com  ,+1-753-6036,PRODUCT,Analyst123,0,SOUTH DUMDUM,,,01-01-1900,Terminated,NULL,5.3,7,27.06,
9946,pahal,Ramakrishnan,Male,Pahal@,,FINANCE,Director,0,,rajasthan,IND,,Inactive,,16.0,2,2.09,25/02/2023
10889,yagnesh,Mukhopadhyay,F,Yagnesh@,+1-454-7386,Product,LEAD,1107191,Kharagpur,,,2026-09-22,Active,2051,14.6,1,5.75,2025-02-02
1727,  Fitan  ,Suresh,,fitan_suresh@company,+91 8534677186,  HR,Senior Analyst123,,Jabalpur,,Bharat,2007-02-22,INACTIVE,,21.8,4,28.08,
3186,Zaitra!@#,Tripathi,F,zaitra.tripathi@company.co.in,9879625680,Finance,Senior Manager123,999999999,BOKARO,telangana,Bharat,2011-02-20,active,,1.2,5.0,1.27,
6448,Ubika,Chowdhury!@#,Female,not-an-email,+91 7237662165,  Operations,LEAD,-6074,UDAIPUR,mizoram,,2026-06-25,Active,,13.5,1,5.06,2025-04-25
2699,meera,Roy!@#,Unknown,  meera@company.com  ,+91 6425837169,,Senior Manager123,2766692,Arrah,,India,2000-10-10,Active,8131,19.9,2,29.77,2023-12-03
4951,  Gautami  ,  Agrawal  ,,DUPLICATE@company.com,+1-764-9781,Finance,,999999999,,,India ,,Terminated,NULL,12.8,4,26.14,
6650,warhi,,OTHER,warhi.lanka@company.co.in,123456,IT,VP123,821538,Singrauli,,INDIA,2026-08-06,INACTIVE,-1,10.4,3,9.5,2099-01-01
2107,MADHAV,rout,female,DUPLICATE@company.com,XXXXXXXXXX,DATA,Associate,350078,Ambattur,Punjab,INDIA,,,7595,6.3,7,11.13,
6851,Ikshita,Keer,MALE,  ikshita@company.com  ,+1-600-3979,OPERATIONS,Associate,,PANCHKULA,gujarat,India ,2027-04-29,On Leave,99999999,0.1,3,,
1267,  Saksham  ,  Brahmbhatt  ,male,DUPLICATE@company.com,123456,PRODUCT,ANALYST,,AMRITSAR,uttarakhand,  india  ,31-13-2023,On Leave,99999999,16.7,3,1.88,21/07/2024
5156,ISHANI,  Sahni  ,,  ishani@company.com  ,,operations,Manager123,,,bihar,IND,2026-09-12,Inactive,,17.7,4,25.08,14/08/2025
7117,Brinda,  Chaudhuri  ,female,,XXXXXXXXXX,Sales,Intern123,2974415,BANGALORE,Goa,INDIA,2026-09-02,,1662,2.2,5.0,12.08,
7339,Guneet!@#,Bedi!@#,MALE,Guneet@,9881138645,,,1054054,Raichur,,india,2022/05/10,,4645,17.9,4,10.17,
1714,  Abeer  ,  Jha  ,Female,not-an-email,9844131620,data,ANALYST,0,,,india,2004-01-20,On Leave,99999999,15.6,7,1.2,
8703,Frederick,Apte!@#,F,  frederick@company.com  ,,HR,Manager123,999999999,,punjab,,2022/05/10,On Leave,2880,20.6,3,15.37,2024-08-28
7398,  Andrew  ,RAMESH,F,  andrew@company.com  ,9847524250,legal,Consultant123,999999999,,,India,31-13-2023,ACTIVE,99999999,22.0,4,3.31,
3443,watika,ratti,,watika_ratti@company,,Operations,VP,-17845,,,IN,01-01-1900,ACTIVE,7444,1.4,5,19.86,2025-10-19
10080,  Naveen  ,Gandhi!@#,,naveen.gandhi@company.co.in,123456,,Director123,,Raurkela Industrial Township,,Bharat,2016-11-29,INACTIVE,9681,15.0,5.0,13.32,06/05/2025
9317,  Dipta  ,varma,MALE,dipta_varma@company,123456,IT,,999999999,Hazaribagh,andhra pradesh,,31-13-2023,active,NULL,17.6,7,27.19,
10503,  Pavani  ,Mohan,F,Pavani@,9811163742,marketing,Senior Manager123,,SANGLI-MIRAJ & KUPWAD,nagaland,IN,2015-01-05,INACTIVE,8817,14.3,4,29.54,16/01/2026
9915,SUHANI,MUNI,Male,,XXXXXXXXXX,HR,Manager123,,Danapur,rajasthan,IN,2015-03-18,Active,-1,23.6,9,27.44,03/04/2023
9619,Brinda!@#,Sant,,Brinda@,+916865288912,Data,Manager,999999999,Bulandshahr,,India,,active,-1,20.5,5,20.14,2099-01-01
2109,Raagini,  Acharya  ,female,raagini_acharya@company,+91 6994504005,Operations,,,BONGAIGAON,Nagaland,india,31-13-2023,Inactive,99999999,5.2,3,1.7,24/05/2023
6909,Ayaan!@#,Dani,F,,XXXXXXXXXX,,Manager123,0,Haldia,Manipur,INDIA,,INACTIVE,-1,20.6,7,28.14,30/08/2023
9577,OM,  Kant  ,Female,om.kant@company.com,+91 7587446687,Marketing,,1741427,Tirupati,maharashtra,,01-01-1900,On Leave,9322,19.1,,23.37,2023-02-13
10572,  Zayan  ,  Uppal  ,Male,zayan_uppal@company,+91 6022672377,Data,Senior Manager,-37828,Panihati,,india,2026-12-08,,,10.4,5,9.56,20/11/2025
4069,Qasim!@#,rout,,Qasim@,123456,,,954863,Belgaum,,India ,2027-02-03,INACTIVE,,0.5,5,29.49,2025-12-20
7826,keya,  Chahal  ,female,,XXXXXXXXXX,IT,CONSULTANT,1112585,KUMBAKONAM,,INDIA,2022/05/10,ACTIVE,-1,7.6,5,16.55,09/01/2026
4942,urvi,BATTA,MALE,,9811052251,Operations,,0,Sangli-Miraj & Kupwad,,india,,Active,-1,9.2,2,22.55,
6781,Balendra,Samra,Male,DUPLICATE@company.com,123456,  Finance,,,,,IND,2022/05/10,Terminated,6933,3.9,,2.55,
1026,  Radha  ,  Vora  ,M,  radha@company.com  ,+91 7523793753,engineering,Lead,999999999,,Andhra Pradesh,IND,01-01-1900,active,5884,15.2,7,5.65,
8033,DARIKA,SEN,,DUPLICATE@company.com,123456,  Legal,Director123,-16187,,,INDIA,,Active,-1,11.7,7,18.73,2099-01-01
5773,zayan,RAJU,M,DUPLICATE@company.com,9866101662,,DIRECTOR,999999999,,arunachal pradesh,  india  ,01-01-1900,On Leave,,10.5,2,15.36,
3353,Kiaan!@#,krishnan,Unknown,not-an-email,+91 6532931482,OPERATIONS,Analyst123,,KHARAGPUR,Kerala,India ,2022/05/10,,1133,22.4,7,10.72,30/11/2024
4964,Turvi,  Gaba  ,male,DUPLICATE@company.com,XXXXXXXXXX,Data,Director123,-37727,PANIPAT,tamil nadu,Bharat,01-01-1900,active,2694,18.9,NULL,10.42,
9444,  Adya  ,sarin,male,adya_sarin@company,+918650107506,operations,VP123,999999999,TIRUCHIRAPPALLI,,INDIA,,INACTIVE,,10.7,2,24.42,2026-04-07
1270,  Logan  ,  Gopal  ,Unknown,not-an-email,9879211747,,Associate123,737892,Khora ,Arunachal Pradesh,IN,2001-10-05,,-1,6.3,3,15.27,2025-03-04
9783,suhani,kohli,OTHER,suhani.kohli@company.co.in,,,,0,,Maharashtra,Bharat,2020-05-21,,99999999,18.3,2,6.07,2099-01-01
9190,Siya!@#,  Bobal  ,MALE,DUPLICATE@company.com,+1-289-9259,,ASSOCIATE,658413,,sikkim,Bharat,2022/05/10,Terminated,,4.9,3,27.56,2022-07-19
10602,balhaar,Shetty!@#,,Balhaar@,,,Senior Analyst123,,Bareilly,,IND,2017-01-29,,99999999,14.0,4,12.15,
2030,Tejas!@#,balan,MALE,Tejas@,9835058441,product,,,JALGAON,Punjab,,31-13-2023,,,18.9,3,7.73,29/01/2023
8490,  Bachittar  ,SHROFF,Male,bachittar_shroff@company,+1-259-7404,,LEAD,999999999,Sonipat,,IND,2026-10-01,Terminated,-1,6.5,NULL,9.77,2023-01-13
10628,ATHARV,  Batta  ,M,Atharv@,123456,,,-39009,SRINAGAR,,INDIA,2022/05/10,Inactive,2028,18.6,9,23.91,2025-08-16
4907,BINA,korpal,,,XXXXXXXXXX,FINANCE,SENIOR MANAGER,-14853,Dharmavaram,Uttarakhand,IND,2022/05/10,,,7.8,5.0,8.6,
1783,CHRISTOPHER,MURTHY,Male,not-an-email,+919261925227,Data,VP,1311780,Raipur,tripura,india,2027-03-06,INACTIVE,-1,9.6,7,0.29,13/12/2024
2997,  Urvashi  ,Chana!@#,F,urvashi.chana@company.com,XXXXXXXXXX,it,Consultant,999999999,DARBHANGA,odisha,INDIA,2027-02-27,Active,-1,16.4,NULL,22.46,2021-10-21
5935,Rushil,Raval!@#,F,rushil_raval@company,123456,Data,INTERN,,AMROHA,chhattisgarh,,2027-01-18,INACTIVE,NULL,3.9,1,7.5,
4894,  Yadavi  ,Malhotra!@#,Unknown,yadavi.malhotra@company.co.in,XXXXXXXXXX,OPERATIONS,Lead123,1515462,Munger,Karnataka,Bharat,31-13-2023,ACTIVE,-1,11.6,,21.33,2099-01-01
9006,Samar,Dugar!@#,F,,+1-638-9712,sales,ANALYST,2045402,BHALSWA JAHANGIR PUR,,India,,active,,17.3,5,11.44,
2822,Chandani!@#,BHAKTA,MALE,chandani_bhakta@company,,,,1348908,Udaipur,,IND,01-01-1900,Active,99999999,10.2,2,23.48,2099-01-01
7935,gayathri,Mander!@#,,gayathri.mander@company.com,9844140109,  Marketing,Intern,,Tirupati,jharkhand,india,2006-12-11,On Leave,99999999,5.5,3,14.65,2099-01-01
9648,Omaja,karnik,M,omaja.karnik@company.co.in,9865063422,  Legal,Manager,999999999,TIRUVOTTIYUR,haryana,india,2027-04-06,ACTIVE,NULL,24.8,1,2.18,2025-10-03
9992,GAYATHRI,  Babu  ,Unknown,  gayathri@company.com  ,123456,,Senior Analyst,1487240,ONGOLE,uttar pradesh,IN,,Active,NULL,7.3,7,0.54,16/04/2022
3450,Ridhi!@#,  Sengupta  ,F,ridhi_sengupta@company,9860805526,Engineering,,-47092,,madhya pradesh,India,31-13-2023,On Leave,,,NULL,,01/05/2025
4534,Harrison,SABHARWAL,Unknown,DUPLICATE@company.com,+91 7941632641,Engineering,,-5653,CHITTOOR,Rajasthan,India,2026-11-03,,9537,17.3,5,3.19,2026-01-12
10526,  Vivaan  ,Varughese,OTHER,,XXXXXXXXXX,  Sales,ANALYST,0,,Maharashtra,IND,2008-10-31,Active,NULL,10.5,4,5.59,
1312,Xavier,Venkataraman!@#,female,  xavier@company.com  ,+91 8150781675,hr,Senior Analyst,0,,haryana,INDIA,2027-05-28,Inactive,NULL,3.1,5,27.53,
2299,Gautami!@#,  Peri  ,F,gautami_peri@company,+91 9435921509,sales,Manager,762264,Sri Ganganagar,Sikkim,IND,2022/05/10,active,99999999,14.3,5,9.73,2099-01-01
1087,niharika,NADKARNI,,niharika.nadkarni@company.co.in,,Legal,ASSOCIATE,2258870,BALLY,west bengal,IN,2022/05/10,Terminated,99999999,19.0,5,9.68,29/04/2022
8350,Om,datta,female,  om@company.com  ,+917088026027,  Legal,,755738,,Rajasthan,Bharat,31-13-2023,Active,99999999,18.7,2,26.76,2099-01-01
8686,  Jasmit  ,  Magar  ,OTHER,DUPLICATE@company.com,+917770022484,  IT,Consultant,406195,,rajasthan,INDIA,31-13-2023,,,1.2,4,1.22,05/03/2025
3274,samesh,MORE,male,Samesh@,XXXXXXXXXX,sales,ASSOCIATE,0,BHIWANI,meghalaya,IND,31-13-2023,Active,NULL,22.9,1,26.27,2022-02-03
8741,  Janaki  ,,OTHER,Janaki@,+1-234-6708,Finance,Associate,,Panipat,,INDIA,2022/05/10,On Leave,7600,20.9,3,1.52,2024-03-25
5701,  Upma  ,KALA,male,Upma@,+1-502-9474,hr,Senior Analyst123,0,MIRZAPUR,chhattisgarh,IND,2027-03-20,Active,99999999,16.1,5,105,
1628,Charvi!@#,Bhardwaj,female,charvi.bhardwaj@company.co.in,+918042315999,  Data,INTERN,0,TENALI,Assam,IND,2002-05-23,ACTIVE,99999999,11.6,2,18.03,2026-05-07
3255,Maanav!@#,  Bains  ,OTHER,,9852286740,LEGAL,Analyst,2646851,JALGAON,,India,2003-03-24,ACTIVE,,22.8,7,28.15,
3393,Rehaan,,Male,not-an-email,123456,,Associate123,0,FATEHPUR,Himachal Pradesh,,,On Leave,NULL,4.4,5,15.56,
6494,Abhimanyu,Kata!@#,MALE,Abhimanyu@,+918491409801,Data,ASSOCIATE,0,BARASAT,Himachal Pradesh,India,2004-05-13,,,11.6,3,3.33,2025-11-04
2624,Darika!@#,narain,F,darika_narain@company,+91 6836115476,IT,VP,2755583,Miryalaguda,,  india  ,01-01-1900,,NULL,23.4,5,22.61,16/09/2021
6222,YOCHANA,Joshi,female,yochana_joshi@company,+1-215-7394,  Data,Associate123,2054110,GWALIOR,,,,Terminated,2041,10.4,,3.07,
1462,  Radhika  ,CHAUDHURI,Unknown,not-an-email,+1-623-9402,  IT,Intern123,2716069,Noida,sikkim,IN,,Active,,8.4,1,17.8,26/08/2021
4679,Jyoti,pillay,Female,  jyoti@company.com  ,123456,,SENIOR MANAGER,0,DHULE,Arunachal Pradesh,india,2026-12-28,Terminated,99999999,10.0,9,8.13,30/06/2024
7143,Krisha,Shetty!@#,,  krisha@company.com  ,+918078903996,HR,Senior Analyst,,Karawal Nagar,Bihar,India,01-01-1900,ACTIVE,99999999,17.8,3,16.64,19/11/2023
2338,Jeet,,F,  jeet@company.com  ,XXXXXXXXXX,finance,Associate123,1166125,Ujjain,Tripura,,,On Leave,,9.3,5,105,
7327,Henry,Palla,Female,,+919350970786,  IT,,995985,Berhampore,West Bengal,IND,31-13-2023,INACTIVE,4542,15.6,7,,2099-01-01
4863,Jasmit,manne,male,jasmit.manne@company.com,XXXXXXXXXX,  Legal,Manager123,1949228,,,,2014-06-18,Inactive,-1,23.8,3,20.6,
7127,daksh,  Sodhi  ,OTHER,not-an-email,123456,,Intern,1541888,Ghaziabad,arunachal pradesh,IN,31-13-2023,Terminated,99999999,20.9,9,16.11,2099-01-01
9225,Vivaan!@#,Chander,male,vivaan_chander@company,+917322036205,ENGINEERING,Senior Manager,,NADIAD,uttarakhand,IND,2026-10-07,,3307,25.0,4,24.98,2099-01-01
7496,TANVI,Doctor,F,Tanvi@,+916494388415,sales,,0,Ichalkaranji,,India,,On Leave,,14.8,7,15.86,2099-01-01
1873,  Kiaan  ,suri,female,kiaan_suri@company,9818755884,IT,,-32686,Jodhpur,Chhattisgarh,india,31-13-2023,On Leave,NULL,2.7,4,5.76,2023-08-21
10810,Ekta,Kari,M,ekta.kari@company.co.in,+1-376-9366,sales,SENIOR MANAGER,,Gandhinagar,,  india  ,01-01-1900,ACTIVE,7098,22.9,5,5.35,2099-01-01
1437,VEDA,Shroff!@#,Unknown,  veda@company.com  ,123456,,Director123,-17748,,,IND,,active,,14.0,5,25.32,2099-01-01
6728,  Mitali  ,hegde,,Mitali@,,data,Manager,-15274,,Mizoram,India ,2026-08-17,INACTIVE,NULL,19.1,1,3.21,2023-10-29
8392,  Dev  ,chand,female,dev.chand@company.com,123456,SALES,ASSOCIATE,,BERHAMPUR,uttar pradesh,IN,01-01-1900,INACTIVE,5271,21.5,5,24.46,2099-01-01
4638,urmi,BOASE,female,,XXXXXXXXXX,,Lead,999999999,SATNA,Nagaland,  india  ,2012-01-08,Terminated,9298,3.5,4,15.2,2022-09-03
2503,samarth,  Sandal  ,M,Samarth@,XXXXXXXXXX,  Finance,Consultant123,463677,,,  india  ,2022/05/10,active,99999999,23.3,NULL,24.31,2025-05-31
8168,Azad!@#,SEM,MALE,,9820853850,  Legal,Consultant123,1296327,Ghaziabad,Uttar Pradesh,INDIA,2027-01-19,INACTIVE,99999999,7.4,5,0.88,2025-12-15
3415,zashil,SHANKER,OTHER,,9883046263,,Analyst,,GHAZIABAD,,India,2022/05/10,Active,,16.6,4,6.4,
9411,chavvi,  Dhar  ,Female,not-an-email,+1-194-3006,,Lead123,2256633,,,India,2022/05/10,On Leave,8129,22.2,9,7.76,26/09/2025
8362,  Faris  ,Ramakrishnan,MALE,faris.ramakrishnan@company.com,XXXXXXXXXX,Finance,VP,0,,,,2008-09-19,Terminated,4193,19.5,2,14.29,
5470,Jack!@#,  Koshy  ,F,jack.koshy@company.com,,,,0,Saharanpur,Himachal Pradesh,,2018-09-29,ACTIVE,-1,7.9,2,20.77,31/10/2022
3627,ishanvi,  Kumar  ,male,,+1-797-3160,,,-34183,THANJAVUR,Telangana,India ,2006-11-02,On Leave,,14.1,1,4.94,2025-10-26
2375,Indali,  Gala  ,Male,,9880619105,it,ANALYST,2689732,AURANGABAD,haryana,IND,2022/05/10,ACTIVE,-1,14.0,2,6.56,20/01/2024
5671,Chavvi!@#,Devi!@#,M,chavvi.devi@company.co.in,+91 9540514504,data,,2438393,,Gujarat,india,2027-05-26,,99999999,5.6,9,8.97,2025-12-01
3043,Dalaja!@#,nagarajan,Male,DUPLICATE@company.com,XXXXXXXXXX,Engineering,Director123,1034228,SOLAPUR,,,2022/05/10,,99999999,5.0,3,13.67,01/03/2026
9453,Praneel,Dhar!@#,Female,  praneel@company.com  ,+916036610134,,Senior Manager123,2582196,Durgapur,Jharkhand,India ,2022/05/10,On Leave,NULL,5.5,5,19.1,26/09/2022
7670,onveer,RAMA,,,+1-761-4329,Finance,CONSULTANT,,KUMBAKONAM,,india,2026-11-10,Active,-1,14.4,5.0,0.04,2023-12-15
10086,jack,  Nanda  ,Unknown,Jack@,123456,IT,ANALYST,0,,madhya pradesh,India,2008-01-10,Terminated,,24.7,2,11.91,
7082,Lavanya,Goyal!@#,F,,9864003879,Operations,SENIOR MANAGER,2800778,Gudivada,mizoram,india,,Terminated,4136,16.9,1,105,2025-01-14
8874,JEEVIKA,MALLICK,Female,jeevika.mallick@company.com,,,,0,Amroha,tamil nadu,IN,2027-05-27,active,99999999,14.4,5,15.41,2099-01-01
1855,Lakshit,Gokhale,MALE,,XXXXXXXXXX,  Operations,Lead123,2274659,,tripura,INDIA,2022/05/10,On Leave,99999999,2.1,5,4.13,2024-03-05
5097,XAVIER,Doshi,Female,xavier_doshi@company,123456,OPERATIONS,Senior Analyst,999999999,Guna,Odisha,India,2026-07-28,Terminated,NULL,6.4,2,1.04,02/11/2021
8067,Manbir,  Basu  ,,,9839649950,ENGINEERING,Associate,1010215,,mizoram,  india  ,,On Leave,10529,20.3,3,24.34,26/03/2025
4272,  Krishna  ,CHAWLA,,krishna.chawla@company.com,+1-567-6571,operations,,2550215,KORBA,jharkhand,IND,2027-02-21,On Leave,99999999,3.1,5.0,5.13,2021-12-03
3656,AMRITA,  Patel  ,Female,DUPLICATE@company.com,+1-662-1878,  Data,Associate123,1939270,,,IND,31-13-2023,ACTIVE,5972,9.6,5.0,105,26/03/2025
7860,Bhavani!@#,kakar,OTHER,not-an-email,,OPERATIONS,VP123,914758,BALLY,,India,31-13-2023,Active,,5.0,5,27.24,22/04/2024
9642,  Ubika  ,LOYAL,,DUPLICATE@company.com,123456,Finance,,1717832,,,india,2022/05/10,Inactive,4243,,1,17.59,
9240,Devansh!@#,MORAR,MALE,not-an-email,9897380770,it,INTERN,2344173,,assam,IND,2022/05/10,Active,7200,22.1,1,5.0,2026-04-10
7257,  Frederick  ,  Mammen  ,female,  frederick@company.com  ,+1-474-1848,,Analyst,919123,,chhattisgarh,India ,,Active,8765,24.8,5,27.8,2099-01-01
5617,Vidhi!@#,iyer,Female,  vidhi@company.com  ,XXXXXXXXXX,hr,SENIOR ANALYST,318297,,Haryana,india,2026-10-11,Terminated,-1,7.4,4,20.87,2026-04-16
6443,Nakul!@#,  Nigam  ,,  nakul@company.com  ,+1-328-3265,FINANCE,ASSOCIATE,0,Sonipat,kerala,IN,2026-10-03,,,1.6,3,105,2023-08-13
8219,anamika,,Unknown,DUPLICATE@company.com,+919891894413,FINANCE,Manager123,999999999,Secunderabad,Gujarat,  india  ,,ACTIVE,5643,24.7,3,12.03,2024-07-10
10346,Chatura!@#,  Aggarwal  ,,DUPLICATE@company.com,,  IT,,999999999,Eluru,,INDIA,2026-08-29,active,NULL,18.8,2,8.82,2025-10-22
7027,rohan,  Khosla  ,,rohan.khosla@company.co.in,+1-485-2830,  Product,,,Junagadh,Karnataka,,,INACTIVE,-1,2.7,NULL,13.31,2023-07-17
4179,  Vasana  ,  Sandhu  ,M,vasana.sandhu@company.co.in,9890103968,  Sales,LEAD,-7982,HUBLI–DHARWAD,karnataka,India ,01-01-1900,Terminated,99999999,22.0,,29.77,28/02/2023
8685,tanmayi,Rai!@#,,DUPLICATE@company.com,+917722520069,engineering,Manager,2119857,Kota,,,2022/05/10,Inactive,99999999,13.1,4,17.61,20/01/2023
6071,Reva,TOOR,M,reva.toor@company.com,+91 6700699983,  Engineering,VP,999999999,,Sikkim,IN,,,,,3,13.31,2099-01-01
4919,oviya,,female,DUPLICATE@company.com,9875874598,,Analyst123,999999999,VIJAYAWADA,Tripura,INDIA,,Inactive,-1,23.9,NULL,9.99,28/01/2024
9750,CHANDRESH,  Talwar  ,,chandresh_talwar@company,+1-902-2666,,VP,999999999,,Mizoram,INDIA,2022/05/10,Inactive,NULL,4.8,9,11.84,2099-01-01
4834,Timothy,Kalita!@#,Unknown,,,  Product,Lead123,2247997,Jhansi,uttarakhand,INDIA,31-13-2023,Terminated,NULL,21.8,,14.52,2024-05-07
8356,Jagrati,  Saini  ,female,  jagrati@company.com  ,+917273638348,  Engineering,Intern123,999999999,Panipat,,India,01-01-1900,Active,-1,0.9,NULL,6.17,23/12/2025
